time,value_max,value_min
2019-10-17 18:00:00,1.3579026,1.2695704
2019-10-17 18:30:00,1.3713832,1.2751304
2019-10-17 19:00:00,1.337683,1.2254477
2019-10-17 19:30:00,1.2423267,1.1419072
2019-10-17 20:00:00,1.1358789,1.0381457
2019-10-17 20:30:00,1.0624362,0.9323123
2019-10-17 21:00:00,1.0096818,0.87320584
2019-10-17 21:30:00,1.0223808,0.937756
2019-10-17 22:00:00,1.0313783,0.93311155
2019-10-17 22:30:00,0.95154727,0.8604026
2019-10-17 23:00:00,0.9121492,0.84640694
2019-10-17 23:30:00,0.9835506,0.7782493
2019-10-18 00:00:00,1.3103627,1.0761236
2019-10-18 00:30:00,1.3506074,1.2892568
2019-10-18 01:00:00,1.368653,1.2765528
2019-10-18 01:30:00,1.3200672,1.1843374
2019-10-18 02:00:00,1.2043903,1.1388184
2019-10-18 02:30:00,1.2057915,1.1090692
2019-10-18 03:00:00,1.1478466,1.0514194
2019-10-18 03:30:00,1.0837997,1.0190278
2019-10-18 04:00:00,1.0516866,0.983766
2019-10-18 04:30:00,1.0443627,0.95112693
2019-10-18 05:00:00,1.2248051,1.0355108
2019-10-18 05:30:00,1.2652959,1.168207
2019-10-18 06:00:00,1.4083492,1.2981225
2019-10-18 06:30:00,1.472923,1.3504869
2019-10-18 07:00:00,1.4391687,1.2792698
2019-10-18 07:30:00,1.2575437,1.1725823
2019-10-18 08:00:00,1.2632686,1.1561635
2019-10-18 08:30:00,1.2163239,1.1180183
2019-10-18 09:00:00,1.1533473,0.96652466
2019-10-18 09:30:00,1.226768,1.0154254
2019-10-18 10:00:00,1.1506642,0.9683069
2019-10-18 10:30:00,1.034589,0.87876034
2019-10-18 11:00:00,1.0578551,0.9436746
2019-10-18 11:30:00,1.0947174,0.8608269
2019-10-18 12:00:00,1.0007267,0.8129696
2019-10-18 12:30:00,1.0677485,0.7976306
2019-10-18 13:00:00,0.92981064,0.8307475
2019-10-18 13:30:00,0.9208666,0.77047616
2019-10-18 14:00:00,0.92930126,0.74454576
2019-10-18 14:30:00,1.0729691,0.85848004
2019-10-18 15:00:00,1.091489,0.9432173
2019-10-18 15:30:00,1.1905248,1.1214025
2019-10-18 16:00:00,1.2585889,1.1792834
2019-10-18 16:30:00,1.3926048,1.2285678
2019-10-18 17:00:00,1.4191277,1.2856698
2019-10-18 17:30:00,1.4357022,1.343106
2019-10-18 18:00:00,1.4193169,1.3333714
2019-10-18 18:30:00,1.3768892,1.2355119
2019-10-18 19:00:00,1.3002943,1.1516496
2019-10-18 19:30:00,1.1961099,1.1115068
2019-10-18 20:00:00,1.1272842,1.0275218
2019-10-18 20:30:00,1.11277,0.9679415
2019-10-18 21:00:00,1.0183473,0.88026017
2019-10-18 21:30:00,0.9728518,0.8423216
2019-10-18 22:00:00,1.0107495,0.9360829
2019-10-18 22:30:00,0.95902526,0.90114135
2019-10-18 23:00:00,0.950795,0.8786156
2019-10-18 23:30:00,1.0337939,0.7934374
2019-10-19 00:00:00,1.3979424,1.156683
2019-10-19 00:30:00,1.4338716,1.3437233
2019-10-19 01:00:00,1.4029468,1.3754351
2019-10-19 01:30:00,1.3967589,1.2413329
2019-10-19 02:00:00,1.2728277,1.1666397
2019-10-19 02:30:00,1.2867323,1.1969131
2019-10-19 03:00:00,1.1853085,1.07549
2019-10-19 03:30:00,1.1230638,1.0533092
2019-10-19 04:00:00,1.0965546,1.0101905
2019-10-19 04:30:00,1.0594442,0.9871072
2019-10-19 05:00:00,1.0950676,1.040259
2019-10-19 05:30:00,1.1026582,1.0452284
2019-10-19 06:00:00,1.2438701,1.1413084
2019-10-19 06:30:00,1.3484216,1.2174065
2019-10-19 07:00:00,1.3246486,1.1861577
2019-10-19 07:30:00,1.2053884,1.0840482
2019-10-19 08:00:00,1.1993701,1.0800576
2019-10-19 08:30:00,1.1374421,1.0077099
2019-10-19 09:00:00,1.0970478,0.9151977
2019-10-19 09:30:00,1.066685,0.9410107
2019-10-19 10:00:00,1.0312535,0.9144178
2019-10-19 10:30:00,1.009256,0.8999817
2019-10-19 11:00:00,0.9139225,0.82638603
2019-10-19 11:30:00,0.9123172,0.79273784
2019-10-19 12:00:00,0.88577366,0.76051223
2019-10-19 12:30:00,0.8188336,0.7423308
2019-10-19 13:00:00,0.91371125,0.78276294
2019-10-19 13:30:00,0.83600134,0.7015189
2019-10-19 14:00:00,0.8398836,0.7090319
2019-10-19 14:30:00,0.9242864,0.7443845
2019-10-19 15:00:00,1.0606232,0.9385962
2019-10-19 15:30:00,1.1066165,0.9819073
2019-10-19 16:00:00,1.1969672,1.1364677
2019-10-19 16:30:00,1.2947001,1.1619211
2019-10-19 17:00:00,1.3886713,1.2722322
2019-10-19 17:30:00,1.4732362,1.3341053
2019-10-19 18:00:00,1.4359273,1.3318257
2019-10-19 18:30:00,1.334116,1.1752847
2019-10-19 19:00:00,1.228793,1.1524073
2019-10-19 19:30:00,1.2013378,1.1222352
2019-10-19 20:00:00,1.1622014,1.0354688
2019-10-19 20:30:00,1.0734398,0.986358
2019-10-19 21:00:00,1.0028176,0.8960892
2019-10-19 21:30:00,1.0088729,0.92561173
2019-10-19 22:00:00,0.99463856,0.925424
2019-10-19 22:30:00,0.9176582,0.8638568
2019-10-19 23:00:00,0.94553727,0.8908461
2019-10-19 23:30:00,1.0549556,0.85652846
2019-10-20 00:00:00,1.3462822,1.1213616
2019-10-20 00:30:00,1.4280672,1.3241577
2019-10-20 01:00:00,1.3700055,1.3103399
2019-10-20 01:30:00,1.3333411,1.2373387
2019-10-20 02:00:00,1.2330874,1.10976
2019-10-20 02:30:00,1.1684883,1.0833864
2019-10-20 03:00:00,1.1349466,1.023483
2019-10-20 03:30:00,1.0112318,0.9223097
2019-10-20 04:00:00,0.9804172,0.8922403
2019-10-20 04:30:00,1.0095217,0.90788656
2019-10-20 05:00:00,1.0353137,0.98651606
2019-10-20 05:30:00,1.0593739,0.994911
2019-10-20 06:00:00,1.1328886,1.0089669
2019-10-20 06:30:00,1.225456,1.0896705
2019-10-20 07:00:00,1.1983688,1.1025548
2019-10-20 07:30:00,1.1695585,1.0625758
2019-10-20 08:00:00,1.208994,1.0972351
2019-10-20 08:30:00,1.1352745,1.0455178
2019-10-20 09:00:00,1.1438916,1.0351725
2019-10-20 09:30:00,1.0792149,0.95188975
2019-10-20 10:00:00,1.0627419,0.95816773
2019-10-20 10:30:00,1.0376964,0.90081847
2019-10-20 11:00:00,1.0929382,0.9374752
2019-10-20 11:30:00,0.94299567,0.82348615
2019-10-20 12:00:00,0.86446506,0.7254743
2019-10-20 12:30:00,0.9188609,0.7313083
2019-10-20 13:00:00,0.9955271,0.77385104
2019-10-20 13:30:00,1.0306695,0.83562994
2019-10-20 14:00:00,0.94562715,0.8324051
2019-10-20 14:30:00,1.0321687,0.8266507
2019-10-20 15:00:00,1.2588308,1.0515224
2019-10-20 15:30:00,1.2530377,1.1390239
2019-10-20 16:00:00,1.2748742,1.1846137
2019-10-20 16:30:00,1.3970481,1.2472981
2019-10-20 17:00:00,1.4759523,1.3654463
2019-10-20 17:30:00,1.5118287,1.3643761
2019-10-20 18:00:00,1.4144562,1.3006991
2019-10-20 18:30:00,1.3667263,1.2038933
2019-10-20 19:00:00,1.2511847,1.1739872
2019-10-20 19:30:00,1.2268319,1.1347905
2019-10-20 20:00:00,1.1835132,1.0825222
2019-10-20 20:30:00,1.119293,1.029373
2019-10-20 21:00:00,1.0248854,0.9451644
2019-10-20 21:30:00,1.0570719,0.9515643
2019-10-20 22:00:00,1.0512464,0.9371466
2019-10-20 22:30:00,0.9535105,0.87801623
2019-10-20 23:00:00,0.9589887,0.87037915
2019-10-20 23:30:00,1.0335501,0.80927545
2019-10-21 00:00:00,1.3626312,1.1245956
2019-10-21 00:30:00,1.3969929,1.3353436
2019-10-21 01:00:00,1.4278069,1.3528333
2019-10-21 01:30:00,1.3767377,1.262472
2019-10-21 02:00:00,1.2943453,1.2311584
2019-10-21 02:30:00,1.3019105,1.1466619
2019-10-21 03:00:00,1.2030257,1.1070678
2019-10-21 03:30:00,1.1239057,1.000356
2019-10-21 04:00:00,1.0415686,0.9676443
2019-10-21 04:30:00,1.114446,0.99119127
2019-10-21 05:00:00,1.1939886,1.0668529
2019-10-21 05:30:00,1.2287549,1.1686552
2019-10-21 06:00:00,1.2891213,1.1862822
2019-10-21 06:30:00,1.3840295,1.2548798
2019-10-21 07:00:00,1.3190851,1.2060312
2019-10-21 07:30:00,1.2910074,1.1766189
2019-10-21 08:00:00,1.2085854,1.0735518
2019-10-21 08:30:00,1.1828336,1.0109359
2019-10-21 09:00:00,1.0507193,0.9788858
2019-10-21 09:30:00,1.0365684,0.8435818
2019-10-21 10:00:00,0.9976858,0.84311664
2019-10-21 10:30:00,1.0456855,0.80864614
2019-10-21 11:00:00,1.0430723,0.8828189
2019-10-21 11:30:00,1.0020179,0.8976853
2019-10-21 12:00:00,0.98395795,0.9013515
2019-10-21 12:30:00,0.92564034,0.85121727
2019-10-21 13:00:00,0.9283526,0.85626304
2019-10-21 13:30:00,0.94006693,0.883094
2019-10-21 14:00:00,0.99155205,0.9129667
2019-10-21 14:30:00,1.0478817,0.9424739
2019-10-21 15:00:00,1.1658583,1.0282586
2019-10-21 15:30:00,1.2842036,1.1339989
2019-10-21 16:00:00,1.3564372,1.2504988
2019-10-21 16:30:00,1.4249767,1.3367822
2019-10-21 17:00:00,1.4629456,1.3775033
2019-10-21 17:30:00,1.5353781,1.4310983
2019-10-21 18:00:00,1.556606,1.4146348
2019-10-21 18:30:00,1.4120791,1.2924491
2019-10-21 19:00:00,1.3580359,1.2399503
2019-10-21 19:30:00,1.2506516,1.174267
2019-10-21 20:00:00,1.2160842,1.0588349
2019-10-21 20:30:00,1.1025943,1.0162042
2019-10-21 21:00:00,1.065941,0.89966106
2019-10-21 21:30:00,1.048069,0.9312131
2019-10-21 22:00:00,1.0367205,0.9164493
2019-10-21 22:30:00,0.9503653,0.9164283
2019-10-21 23:00:00,1.000451,0.8500292
2019-10-21 23:30:00,1.0276848,0.8399224
2019-10-22 00:00:00,1.3946337,1.1305194
2019-10-22 00:30:00,1.4456363,1.3672312
2019-10-22 01:00:00,1.4600794,1.3792167
2019-10-22 01:30:00,1.4115822,1.2659271
2019-10-22 02:00:00,1.2824647,1.1997194
2019-10-22 02:30:00,1.3029964,1.1877054
2019-10-22 03:00:00,1.1782651,1.1176568
2019-10-22 03:30:00,1.1555655,1.083891
2019-10-22 04:00:00,1.1395333,1.054829
2019-10-22 04:30:00,1.1099832,1.0568858
2019-10-22 05:00:00,1.2293651,1.0783818
2019-10-22 05:30:00,1.2700641,1.1829659
2019-10-22 06:00:00,1.3122277,1.1944056
2019-10-22 06:30:00,1.3543574,1.2611825
2019-10-22 07:00:00,1.3329684,1.2342811
2019-10-22 07:30:00,1.2634028,1.1696349
2019-10-22 08:00:00,1.2666847,1.1189607
2019-10-22 08:30:00,1.19352,1.0643415
2019-10-22 09:00:00,1.1158358,1.0292468
2019-10-22 09:30:00,1.1143981,1.0608717
2019-10-22 10:00:00,1.0763171,0.915439
2019-10-22 10:30:00,0.9997414,0.8445339
2019-10-22 11:00:00,0.99623203,0.84444636
2019-10-22 11:30:00,1.0006986,0.8538646
2019-10-22 12:00:00,0.8992201,0.78243476
2019-10-22 12:30:00,0.8642417,0.7433818
2019-10-22 13:00:00,0.77623075,0.7107413
2019-10-22 13:30:00,0.82230467,0.7174665
2019-10-22 14:00:00,0.85986966,0.7619215
2019-10-22 14:30:00,0.8552396,0.7925684
2019-10-22 15:00:00,0.93460494,0.8339461
2019-10-22 15:30:00,1.0684243,0.94144756
2019-10-22 16:00:00,1.2142597,1.1079772
2019-10-22 16:30:00,1.3179321,1.2003862
2019-10-22 17:00:00,1.4410454,1.2984797
2019-10-22 17:30:00,1.5000862,1.4066781
2019-10-22 18:00:00,1.4797028,1.3430699
2019-10-22 18:30:00,1.36761,1.2473477
2019-10-22 19:00:00,1.3021123,1.2165362
2019-10-22 19:30:00,1.2421153,1.1197369
2019-10-22 20:00:00,1.2015975,1.0794017
2019-10-22 20:30:00,1.0654383,0.9758183
2019-10-22 21:00:00,1.0248446,0.9304656
2019-10-22 21:30:00,1.0024244,0.9228954
2019-10-22 22:00:00,1.0434496,0.95137423
2019-10-22 22:30:00,0.95241547,0.8689796
2019-10-22 23:00:00,0.9022188,0.8627255
2019-10-22 23:30:00,0.9939919,0.80683684
2019-10-23 00:00:00,1.3844733,1.0994728
2019-10-23 00:30:00,1.4053553,1.3417002
2019-10-23 01:00:00,1.4033208,1.34396
2019-10-23 01:30:00,1.347399,1.2740238
2019-10-23 02:00:00,1.2647017,1.174998
2019-10-23 02:30:00,1.2557578,1.2076896
2019-10-23 03:00:00,1.2354522,1.1009105
2019-10-23 03:30:00,1.1079632,1.0521232
2019-10-23 04:00:00,1.1273998,1.0161865
2019-10-23 04:30:00,1.0790949,1.0170642
2019-10-23 05:00:00,1.2027773,1.1116371
2019-10-23 05:30:00,1.2764757,1.1598637
2019-10-23 06:00:00,1.339841,1.2345687
2019-10-23 06:30:00,1.3757238,1.2589836
2019-10-23 07:00:00,1.3736405,1.2591436
2019-10-23 07:30:00,1.346758,1.2211447
2019-10-23 08:00:00,1.2851493,1.1146381
2019-10-23 08:30:00,1.1637937,1.0560682
2019-10-23 09:00:00,1.1234884,0.984681
2019-10-23 09:30:00,1.0306835,0.9673154
2019-10-23 10:00:00,1.0103737,0.83211124
2019-10-23 10:30:00,0.9519844,0.83849335
2019-10-23 11:00:00,0.98215646,0.86532074
2019-10-23 11:30:00,0.9722925,0.8090303
2019-10-23 12:00:00,0.8660513,0.78890187
2019-10-23 12:30:00,0.8209768,0.7165649
2019-10-23 13:00:00,0.785962,0.7123837
2019-10-23 13:30:00,0.8217153,0.7276197
2019-10-23 14:00:00,0.7994957,0.7383883
2019-10-23 14:30:00,0.904518,0.7606156
2019-10-23 15:00:00,1.040673,0.8838883
2019-10-23 15:30:00,1.1819938,0.9892141
2019-10-23 16:00:00,1.3355992,1.1668772
2019-10-23 16:30:00,1.3812542,1.2885803
2019-10-23 17:00:00,1.4136633,1.3093457
2019-10-23 17:30:00,1.4922551,1.3961043
2019-10-23 18:00:00,1.4901466,1.36386
2019-10-23 18:30:00,1.4267467,1.2889795
2019-10-23 19:00:00,1.3101094,1.2166792
2019-10-23 19:30:00,1.2418925,1.1848927
2019-10-23 20:00:00,1.1996505,1.0976255
2019-10-23 20:30:00,1.0827628,0.94845045
2019-10-23 21:00:00,1.0297829,0.91290516
2019-10-23 21:30:00,1.0144157,0.93797714
2019-10-23 22:00:00,1.0167795,0.9240383
2019-10-23 22:30:00,0.96159106,0.88629043
2019-10-23 23:00:00,0.9743328,0.8793835
2019-10-23 23:30:00,1.0031099,0.8490228
2019-10-24 00:00:00,1.4094436,1.107959
2019-10-24 00:30:00,1.4294783,1.3830652
2019-10-24 01:00:00,1.4587027,1.3662729
2019-10-24 01:30:00,1.3694981,1.2158701
2019-10-24 02:00:00,1.2509687,1.1475973
2019-10-24 02:30:00,1.2669098,1.1830719
2019-10-24 03:00:00,1.205587,1.0593807
2019-10-24 03:30:00,1.0600841,1.0085909
2019-10-24 04:00:00,1.0294464,0.94128275
2019-10-24 04:30:00,1.0346969,0.9440673
2019-10-24 05:00:00,1.1401027,1.0102009
2019-10-24 05:30:00,1.2323674,1.0865945
2019-10-24 06:00:00,1.2522515,1.167825
2019-10-24 06:30:00,1.3389044,1.2024996
2019-10-24 07:00:00,1.2871051,1.1908259
2019-10-24 07:30:00,1.2299404,1.1361873
2019-10-24 08:00:00,1.23877,1.1519436
2019-10-24 08:30:00,1.148125,1.0510628
2019-10-24 09:00:00,1.1218024,0.891143
2019-10-24 09:30:00,1.0357703,0.85822797
2019-10-24 10:00:00,0.9485667,0.8441737
2019-10-24 10:30:00,0.93972915,0.8407054
2019-10-24 11:00:00,0.9144053,0.7950672
2019-10-24 11:30:00,0.8912642,0.73514014
2019-10-24 12:00:00,0.9261097,0.7681145
2019-10-24 12:30:00,0.7852031,0.7029255
2019-10-24 13:00:00,0.8840176,0.77045393
2019-10-24 13:30:00,0.92193377,0.7915465
2019-10-24 14:00:00,0.93367934,0.8131994
2019-10-24 14:30:00,0.92156225,0.7759327
2019-10-24 15:00:00,1.0413955,0.82880735
2019-10-24 15:30:00,1.214586,1.0892987
2019-10-24 16:00:00,1.3421401,1.1863712
2019-10-24 16:30:00,1.3965911,1.3095846
2019-10-24 17:00:00,1.4576815,1.3597752
2019-10-24 17:30:00,1.5131415,1.4047208
2019-10-24 18:00:00,1.4556191,1.2889296
2019-10-24 18:30:00,1.3545064,1.2661841
2019-10-24 19:00:00,1.2885501,1.1850142
2019-10-24 19:30:00,1.2257046,1.1030579
2019-10-24 20:00:00,1.1452551,1.0336654
2019-10-24 20:30:00,1.1159335,0.9842759
2019-10-24 21:00:00,0.99920905,0.8818201
2019-10-24 21:30:00,0.98378867,0.9162692
2019-10-24 22:00:00,1.0353897,0.9330368
2019-10-24 22:30:00,0.965792,0.90844643
2019-10-24 23:00:00,0.95337087,0.89170974
2019-10-24 23:30:00,1.0127479,0.83362776
2019-10-25 00:00:00,1.3543053,1.0992388
2019-10-25 00:30:00,1.4330326,1.3699559
2019-10-25 01:00:00,1.4665568,1.344447
2019-10-25 01:30:00,1.3598177,1.2342582
2019-10-25 02:00:00,1.2865796,1.1607932
2019-10-25 02:30:00,1.2524984,1.1371946
2019-10-25 03:00:00,1.1894187,1.0732037
2019-10-25 03:30:00,1.0942043,1.0325583
2019-10-25 04:00:00,1.0590076,1.0125247
2019-10-25 04:30:00,1.0669363,0.98392534
2019-10-25 05:00:00,1.169171,1.0610777
2019-10-25 05:30:00,1.2167492,1.1333743
2019-10-25 06:00:00,1.2698783,1.178792
2019-10-25 06:30:00,1.3513826,1.2254071
2019-10-25 07:00:00,1.2797371,1.2270303
2019-10-25 07:30:00,1.2439567,1.1081206
2019-10-25 08:00:00,1.2009928,1.109721
2019-10-25 08:30:00,1.1900942,1.091582
2019-10-25 09:00:00,1.1737385,1.0522088
2019-10-25 09:30:00,1.1578672,1.0746757
2019-10-25 10:00:00,1.2114376,1.0186466
2019-10-25 10:30:00,1.1925981,1.0579741
2019-10-25 11:00:00,1.167342,1.060409
2019-10-25 11:30:00,1.1182764,1.0575627
2019-10-25 12:00:00,1.1085023,1.0124266
2019-10-25 12:30:00,1.113816,0.9938595
2019-10-25 13:00:00,1.0844514,0.99386835
2019-10-25 13:30:00,1.1154658,1.0297799
2019-10-25 14:00:00,1.1978414,1.0727762
2019-10-25 14:30:00,1.2274499,1.1313599
2019-10-25 15:00:00,1.3775508,1.219236
2019-10-25 15:30:00,1.4773587,1.3334875
2019-10-25 16:00:00,1.54244,1.4614462
2019-10-25 16:30:00,1.5880587,1.4822772
2019-10-25 17:00:00,1.5784874,1.4810159
2019-10-25 17:30:00,1.539672,1.4557089
2019-10-25 18:00:00,1.5100256,1.3641715
2019-10-25 18:30:00,1.377963,1.1553673
2019-10-25 19:00:00,1.358206,1.2438594
2019-10-25 19:30:00,1.2670344,1.0996039
2019-10-25 20:00:00,1.1847954,1.0838201
2019-10-25 20:30:00,1.0899978,1.0242879
2019-10-25 21:00:00,1.0766782,0.95703226
2019-10-25 21:30:00,1.0832475,0.96599156
2019-10-25 22:00:00,1.1020944,1.0009387
2019-10-25 22:30:00,1.0244315,0.9451462
2019-10-25 23:00:00,1.0169199,0.95740694
2019-10-25 23:30:00,0.9946865,0.91615164
2019-10-26 00:00:00,1.4788456,1.1308209
2019-10-26 00:30:00,1.4883003,1.4326841
2019-10-26 01:00:00,1.5196449,1.4272954
2019-10-26 01:30:00,1.438025,1.3468554
2019-10-26 02:00:00,1.3339952,1.2746118
2019-10-26 02:30:00,1.3376553,1.2170324
2019-10-26 03:00:00,1.2305373,1.1286165
2019-10-26 03:30:00,1.1532817,1.0901817
2019-10-26 04:00:00,1.1124859,1.0236511
2019-10-26 04:30:00,1.0815507,0.9702769
2019-10-26 05:00:00,1.0836904,1.0267729
2019-10-26 05:30:00,1.1486257,1.0338327
2019-10-26 06:00:00,1.2010503,1.0828029
2019-10-26 06:30:00,1.2565894,1.1507089
2019-10-26 07:00:00,1.2360052,1.1850137
2019-10-26 07:30:00,1.3262331,1.1810374
2019-10-26 08:00:00,1.3531039,1.2324443
2019-10-26 08:30:00,1.3539593,1.2263315
2019-10-26 09:00:00,1.3534456,1.2071962
2019-10-26 09:30:00,1.209752,1.1537509
2019-10-26 10:00:00,1.2641913,1.1367697
2019-10-26 10:30:00,1.2971866,1.2259328
2019-10-26 11:00:00,1.3154703,1.1892917
2019-10-26 11:30:00,1.2870013,1.1677363
2019-10-26 12:00:00,1.2067538,1.1344975
2019-10-26 12:30:00,1.153052,1.0890977
2019-10-26 13:00:00,1.1830604,1.0929515
2019-10-26 13:30:00,1.1355454,1.0606257
2019-10-26 14:00:00,1.1685196,1.0953654
2019-10-26 14:30:00,1.2564844,1.1220566
2019-10-26 15:00:00,1.2423258,1.1721907
2019-10-26 15:30:00,1.345012,1.234081
2019-10-26 16:00:00,1.5532573,1.3580357
2019-10-26 16:30:00,1.6051356,1.5355248
2019-10-26 17:00:00,1.6395348,1.5481418
2019-10-26 17:30:00,1.6569834,1.5822157
2019-10-26 18:00:00,1.6200788,1.5229927
2019-10-26 18:30:00,1.5202935,1.3446136
2019-10-26 19:00:00,1.4241142,1.3156548
2019-10-26 19:30:00,1.3424985,1.1903654
2019-10-26 20:00:00,1.2780955,1.1523454
2019-10-26 20:30:00,1.209518,1.1490555
2019-10-26 21:00:00,1.2015924,1.0117877
2019-10-26 21:30:00,1.056513,0.9561304
2019-10-26 22:00:00,0.97026366,0.9150488
2019-10-26 22:30:00,1.0108616,0.9638477
2019-10-26 23:00:00,1.1586227,1.0965899
2019-10-26 23:30:00,1.2725929,1.0648664
2019-10-27 00:00:00,1.5592885,1.2643442
2019-10-27 00:30:00,1.5628127,1.5036256
2019-10-27 01:00:00,1.6342958,1.4701703
2019-10-27 01:30:00,1.492249,1.3881326
2019-10-27 02:00:00,1.4639239,1.3712096
2019-10-27 02:30:00,1.3770276,1.3086226
2019-10-27 03:00:00,1.3524345,1.2034777
2019-10-27 03:30:00,1.3118055,1.1936806
2019-10-27 04:00:00,1.262038,1.2018199
2019-10-27 04:30:00,1.204561,1.1326832
2019-10-27 05:00:00,1.1932814,1.112451
2019-10-27 05:30:00,1.1601346,1.1057689
2019-10-27 06:00:00,1.236888,1.1716739
2019-10-27 06:30:00,1.285738,1.168042
2019-10-27 07:00:00,1.2739371,1.1640238
2019-10-27 07:30:00,1.3121542,1.2058845
2019-10-27 08:00:00,1.3376759,1.2206568
2019-10-27 08:30:00,1.3503081,1.2697235
2019-10-27 09:00:00,1.337371,1.1701796
2019-10-27 09:30:00,1.2642096,1.141482
2019-10-27 10:00:00,1.3176928,1.1613951
2019-10-27 10:30:00,1.1772436,0.97852504
2019-10-27 11:00:00,1.1067891,1.0192499
2019-10-27 11:30:00,1.0956169,1.0284683
2019-10-27 12:00:00,1.1082976,0.9970012
2019-10-27 12:30:00,1.0796405,0.9849931
2019-10-27 13:00:00,1.1499629,1.0540117
2019-10-27 13:30:00,1.1544962,1.0478772
2019-10-27 14:00:00,1.0994964,1.0349762
2019-10-27 14:30:00,1.111655,0.952194
2019-10-27 15:00:00,1.1845177,1.0679054
2019-10-27 15:30:00,1.2600172,1.1304579
2019-10-27 16:00:00,1.4525158,1.24677
2019-10-27 16:30:00,1.6186347,1.4660721
2019-10-27 17:00:00,1.7851851,1.5856041
2019-10-27 17:30:00,1.9256331,1.7843446
2019-10-27 18:00:00,1.8499061,1.675131
2019-10-27 18:30:00,1.7496451,1.668848
2019-10-27 19:00:00,1.6823047,1.4965678
2019-10-27 19:30:00,1.5399982,1.4128445
2019-10-27 20:00:00,1.4414479,1.3353552
2019-10-27 20:30:00,1.4043659,1.2744313
2019-10-27 21:00:00,1.3506905,1.1631479
2019-10-27 21:30:00,1.1852865,1.0578982
2019-10-27 22:00:00,1.0947031,1.0083967
2019-10-27 22:30:00,1.1380218,0.9887136
2019-10-27 23:00:00,1.1336851,1.0718118
2019-10-27 23:30:00,1.2461728,1.0195378
2019-10-28 00:00:00,1.6473811,1.2745789
2019-10-28 00:30:00,1.6412339,1.5475996
2019-10-28 01:00:00,1.6766964,1.5786688
2019-10-28 01:30:00,1.5653065,1.4781207
2019-10-28 02:00:00,1.533623,1.4478418
2019-10-28 02:30:00,1.5255135,1.3673162
2019-10-28 03:00:00,1.3917997,1.252417
2019-10-28 03:30:00,1.3379049,1.2762771
2019-10-28 04:00:00,1.2761221,1.2253436
2019-10-28 04:30:00,1.246504,1.1291544
2019-10-28 05:00:00,1.2840127,1.2016127
2019-10-28 05:30:00,1.3015741,1.1651793
2019-10-28 06:00:00,1.367343,1.2226673
